idea_id,idea_text,theme,intent,priority_score,status,mentions,source_count,sample_sources
IDEA-3272,**Your Task:** Define the **Implementation Roadmap** and **Cost Analysis**.,general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\master-research-plan-parallel-prompts.md
IDEA-3273,"**Questions to Answer:** 1. **Build vs. Buy:** Why are we building this? Why not use `MemGPT` or `Letta`? (Justify the ""Local/File-based"" decision with hard numbers or strict requirements). 2. **Cost Model:** Estimate the token cost of a ""Sleep Cycle"" for 50 daily logs. Is it $0.10 or $10.00? 3. **Phase 1 MVP:** What is the *absolute minimum* we can build this week to get value? (e.g., ""Just grep logs for errors and put them in a list""). 4. **Success Metrics:** How do we know it's working? (e.g., ""Reduction in `lint` errors per session"").",memory-and-context,decision,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\master-research-plan-parallel-prompts.md
IDEA-3275,"## The Long Answer While you cannot access their *internal* engine, you can access the **public interface** to similar capabilities, or build your own using open-source tools.",architecture-and-spec,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\openai-workflow-engine-opinion.md
IDEA-3276,"### 1. What OpenAI Does Offer (The ""Public Interface"") OpenAI productizes its orchestration logic through the **Assistants API**. - **Threads & Runs**: This *is* a managed workflow engine. It handles context window management, tool calling loops, and rudimentary error recovery (e.g., if a tool call fails, it can loop back). - **Code Interpreter**: This is a managed ""sandbox"" environment (similar to the ""Executor"" layer) where Python code is written, executed, and retried. - **Swarm (Experimental)**: OpenAI released an educational framework called ""Swarm"" that demonstrates lightweight multi-agent orchestration. It is *not* a production engine but a reference implementation.",memory-and-context,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\openai-workflow-engine-opinion.md
IDEA-3279,"**Recommendation:** Do not try to hack into OpenAI's black box. It defeats your goal of ""Transparency"" and ""Self-Correction."" - **Use OpenAI/Claude as the *Processor* (The CPU).** - **Keep the *Control Flow* (The OS) in your own code.**",general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\openai-workflow-engine-opinion.md
IDEA-3280,"This gives you exactly what you want: 1. **Observability**: You see every state transition. 2. **Intervention**: You can manually fix a ""stuck"" workflow. 3. **Memory**: You can inject your specific learning rules.",memory-and-context,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\openai-workflow-engine-opinion.md
IDEA-3281,"**Verdict**: Stick to your plan. You are building the ""OpenAI Workflow Engine"" for your own personal use, customized to your specific needs.",agent-workflow,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\openai-workflow-engine-opinion.md
IDEA-3283,**Version:** 1.0 (Canonical) **Date:** 2026-02-16 **Status:** Final specification for coding-plan preparation **Supersedes for implementation:** PRD iterations for this workflow **Companion decision record:** `ADR-self-improvement.md`,agent-workflow,decision,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3285,**Navigation note:** unresolved design choices are tracked in **Section 14 (Open Questions Register)** and are non-blocking unless explicitly promoted to a gate.,architecture-and-spec,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3286,"| Decision Area | Chosen Design | Why | Requirement Impact | |---|---|---|---| | Memory representation | Local, human-readable files | Transparency + recoverability | Strong auditability, low lock-in | | Session memory access | Bootstrap minimal relevant context | Avoid context flooding | Better signal-to-noise in session | | Episodic storage | Append-only telemetry index | Immutable history for learning | Reliable pattern detection | | Consolidation trigger | Offline batch + quality gates | Cost and safety control | Stable, low-cost learning loop | | Promotion criteria | Multi-criteria deterministic thresholds | Prevent one-off noise promotion | Higher precision memory updates | | Safety validation | Multi-gate + semantic harm detection | Defense against poisoned patterns | Reduced unsafe memory drift | | Capacity management | Hard ceiling + deterministic pruning | Prevent context saturation | Predictable long-term behavior | | Rollback strategy | Revert + cooldown of burned patterns | Anti-oscillation | Improved stability over time | | Retention strategy | Tiered retention (hot/warm/cold/archive) | Keep value, bound growth | Better memory hygiene |",memory-and-context,decision,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3299,Coding-plan authoring and implementation kickoff are blocked until all gates pass.,general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3304,This PDR and ADR together are the official basis for coding-plan creation.,general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3305,"- If a coding plan conflicts with this PDR, the PDR prevails. - If architectural ambiguity remains, ADR decisions prevail. - Any change to binding requirements requires explicit revision to this PDR. - Open decisions are tracked in Section 14 and resolved through explicit acceptance notes before release gating.",general,idea,2.0,implemented,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3306,Purpose: capture unresolved decisions that may improve implementation quality without blocking current specification readiness.,evaluation-and-quality,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3308,Proceed to coding-plan preparation only after formal acceptance of this PDR + ADR and completion of preflight gate review.,general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR-self-improvement.md
IDEA-3310,The specification phase is complete and ready for coding-plan generation.,general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR_COMPLETION_REPORT.md
IDEA-3313,These do not block coding-plan drafting unless promoted to explicit gates.,general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR_COMPLETION_REPORT.md
IDEA-3314,"Proceed to create `coding-plan.md` directly from: - PDR requirements, - ADR binding decisions, - Release Evidence Index, - Version Provenance and Issue Verification checklists.",general,problem,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PDR_COMPLETION_REPORT.md
IDEA-3315,**Date:** 2026-02-16 **Scope Reviewed:** - `PRD-self-improvement-engine.md` (v1.0) - `PRD-self-improvement-engine-v2.md` (v2.0) - `PRD-v2.1-AMENDMENTS.md` (v2.1 amendments) - `openai-workflow-engine-opinion.md` (positioning context) - `docs/Principles-and-Processes.md` (governing framework),memory-and-context,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-critical-second-opinion.md
IDEA-3319,"## D. Verification Plan Still Mixed With Build Plan (High) **Issue:** Validation appears across sections, but a single verification protocol is missing. **Risk:** Partial compliance appears “done” without proving reliability outcomes. **Recommendation:** Add one verification matrix mapping each requirement to objective evidence artifact.",general,problem,2.0,implemented,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-critical-second-opinion.md
IDEA-3321,"3. **Deterministic preference vs probabilistic orchestration goal** - Goal requests probabilistic workflow discovery/orchestration, while principles demand deterministic safety. - **Resolution:** Probabilistic suggestion, deterministic execution gate.",agent-workflow,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-critical-second-opinion.md
IDEA-3322,"| Category | Current | Target for Coding Plan | Status | |---|---:|---:|---| | Architectural clarity | 82 | 90 | Needs final consolidation | | Safety governance | 86 | 95 | Strong, needs policy codification | | Requirement testability | 78 | 92 | Needs verification matrix | | Delivery realism | 84 | 90 | Use hardened estimate only | | Operational autonomy | 72 | 88 | Needs escalation model | | Documentation coherence | 70 | 95 | Fragmented source of truth |",general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-critical-second-opinion.md
IDEA-3323,"**Overall:** 79/100 (Good, not yet coding-plan-safe)",general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-critical-second-opinion.md
IDEA-3327,"### Why This Matters RoadTrip currently has ""amnesia"": every session starts fresh. We collect telemetry (hippocampal inputs) but never consolidate it into durable knowledge (neocortical integration). The agent repeats solved problems, wastes tokens, and cannot improve over time.",memory-and-context,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine-v2.md
IDEA-3328,"### Current State (The Amnesia Problem) - ✅ **Telemetry collection works:** `logs/*.jsonl` captures every skill invocation - ✅ **Skill registry works:** `ExecutionMetrics` tracks performance - ✅ **Static memory works:** `MEMORY.md` provides global context - ❌ **Consolidation missing:** No bridge between episodes and semantic memory - ❌ **Learning disabled:** Same mistakes repeated across sessions - ❌ **Cost inefficient:** Always pays full ""thinking cost"" (no experience discount)",memory-and-context,problem,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine-v2.md
IDEA-3335,"**Schema:** ```sql CREATE VIRTUAL TABLE telemetry_index USING fts5( timestamp, skill_name, input_hash, output_summary, error_category, exit_code, duration_ms, cost_usd ); ```",general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine-v2.md
IDEA-3337,"**If Audit Passes:** - [ ] Tune confidence thresholds (calibrate to 0.85 for RoadTrip domain) - [ ] Implement 3-tier forgetting policy (Hot/Warm/Cold pruning) - [ ] Measure false negative rate for 30 days - [ ] Document baseline metrics (reliability, cost, speed)",general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine-v2.md
IDEA-3338,"### Risk 4: Context Saturation **Symptom:** Claude performance degrades, retrieval injects >70% of context window **Probability:** Low (5% in Phase 1, grows with memory accumulation) **Impact:** Medium (hurts reliability) **Mitigation:** - Enforce <50 line limit in Session Bootstrap - Implement RLM-Graph chunking in Phase 3 if MEMORY.md >500 lines - Pruning policy for stale memory",memory-and-context,problem,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine-v2.md
IDEA-3348,"**Why Build (vs. Buy MemGPT/Letta)?** - **State Ownership:** We require memory to be Git-tracked text files (`MEMORY.md`, `skills/knowledge.yaml`), not hidden in a refined SQL/Vector DB. - **Cost:** ""Sleep"" allows batch processing. We only pay for LLM inference on *clustered* patterns, not every interaction. - **Resilience:** If the AI breaks, the text files remain readable and editable by the human.",memory-and-context,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine.md
IDEA-3349,"We are adopting a simplified version of the Gemini research proposal, mapped to physical files.",general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine.md
IDEA-3355,"### MVP (Week 1) - [ ] **Step 1:** Create `scripts/sleep_cycle.py`. - [ ] **Step 2:** Implement `cluster_logs(logfile)` function (Python only, no LLM). - [ ] **Step 3:** Implement `suggest_patterns(clusters)` (Uses `ask_claude` or similar). - [ ] **Step 4:** dry-run mode that outputs `proposed_memory_updates.md` instead of editing files.",general,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-self-improvement-engine.md
IDEA-3361,#### Execution Phase (10 sessions over 5 days) - **Day 1-2:** 3 sessions (varied tasks) - **Day 3-4:** 4 sessions (include git operations deliberately) - **Day 5:** 3 sessions (normal workflow),agent-workflow,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-v2.1-AMENDMENTS.md
IDEA-3362,"| Classification | Definition | Example | |---|---|---| | **POSITIVE** | Rule prevented a repeated mistake that would have occurred without it | Claude saw lockfile rule, checked for .git/index.lock, avoided git push failure | | **NEUTRAL** | Rule appeared in context but no decision point occurred | Rule about large files visible, but no large files in commit | | **NEGATIVE** | Rule consulted but ignored (Claude solved differently) | Claude read divergence rule, but chose `git pull --rebase` instead of `fetch` | | **HARM** | Rule gave bad advice that caused a problem | Rule suggested dangerous operation, Claude followed, something broke |",memory-and-context,decision,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-v2.1-AMENDMENTS.md
IDEA-3363,"#### Example Scoring ``` Session 1: POSITIVE (lockfile rule prevented failure) Session 2: NEUTRAL (no git operations) Session 3: NEGATIVE (divergence rule consulted but ignored) Session 4: POSITIVE (large file rule prevented warning) Session 5: NEUTRAL (blog publishing, no rules relevant) Session 6: POSITIVE (lockfile rule again) Session 7: NEUTRAL (reading docs) Session 8: POSITIVE (error pattern caught) Session 9: NEGATIVE (rule present but wrong approach taken) Session 10: NEUTRAL (quick query)",memory-and-context,idea,2.0,open,1,1,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\PRD-v2.1-AMENDMENTS.md
